獎號1,獎號2,獎號3,獎號4,獎號5,獎號6,獎號7,獎號8,獎號9,獎號10,獎號11,獎號12,獎號13,獎號14,獎號15,獎號16,獎號17,獎號18,獎號19,獎號20,超級獎號
3,5,7,14,16,18,19,23,26,28,31,35,37,39,40,49,53,62,75,76,40
1,2,3,7,9,11,15,16,21,28,30,31,49,51,56,69,73,74,77,78,51
6,7,14,15,23,27,28,36,38,41,43,46,50,58,59,63,65,71,73,77,27
6,11,14,15,17,21,22,26,29,31,36,37,38,44,46,54,63,70,73,79,63
5,7,9,10,11,14,16,17,19,30,34,40,47,51,62,64,70,72,77,78,70
1,8,9,10,12,14,21,27,28,31,32,36,46,56,58,65,68,71,73,78,10
4,7,8,10,11,18,26,27,33,34,40,42,51,57,59,60,62,63,70,76,34
2,4,10,11,18,21,29,36,38,40,41,42,47,50,52,57,67,68,78,80,29
6,10,11,12,14,19,20,21,25,28,32,34,35,37,43,46,49,52,60,72,72
2,7,12,18,22,28,32,34,38,45,46,47,50,51,54,57,60,75,78,79,50
3,4,10,16,18,25,26,27,41,45,48,54,55,56,62,70,73,77,79,80,54
4,11,22,26,27,28,29,30,34,37,38,41,43,45,55,58,59,62,64,76,28
3,11,17,25,27,28,33,40,44,48,53,57,59,60,61,62,67,71,75,77,3
2,10,17,18,19,21,30,32,33,35,36,41,45,49,50,66,67,69,70,74,10
2,4,5,9,18,30,33,35,38,39,43,50,51,52,56,57,58,60,61,70,4
9,10,15,17,25,27,29,30,36,40,44,51,52,57,61,70,71,75,79,80,40
1,4,7,10,11,15,16,17,22,23,27,36,42,44,46,47,54,63,65,77,47
3,9,14,26,29,32,34,36,44,48,52,56,57,59,61,69,72,75,76,77,75
1,8,12,17,19,24,25,26,29,30,34,36,41,42,51,54,55,60,64,69,64
1,6,14,15,17,20,21,30,31,34,48,55,63,65,67,73,74,75,76,80,1
6,21,23,24,26,30,31,40,47,51,52,56,62,63,66,68,72,75,78,80,78
2,8,16,19,24,26,31,33,34,35,46,49,59,62,65,69,71,72,77,80,8
4,6,8,11,17,20,26,29,31,35,42,44,50,55,56,59,61,69,70,80,29
2,3,23,25,26,32,33,35,36,44,47,51,55,59,61,62,66,69,73,78,25
5,10,11,17,23,26,36,45,49,50,51,53,54,58,60,63,64,72,77,80,36
2,4,5,11,13,14,18,19,23,38,47,51,53,58,59,73,75,76,77,79,59
6,9,11,13,17,18,19,22,27,28,33,45,49,50,53,56,61,65,67,80,50
1,2,16,18,26,28,30,33,37,38,41,43,51,59,63,64,67,68,72,77,41
3,9,13,25,29,33,46,48,50,52,55,56,58,59,61,64,69,72,75,78,64
2,5,8,10,17,18,19,33,35,37,39,41,42,52,58,59,62,63,76,80,5
2,3,15,22,23,27,28,29,31,32,34,36,41,43,44,49,50,54,57,63,34
3,9,11,12,19,24,25,31,43,44,50,55,56,57,62,63,66,70,78,79,19
1,3,7,10,16,17,20,26,29,32,34,38,45,48,52,54,66,67,74,75,7
16,18,20,24,25,36,40,41,44,45,49,50,51,52,54,61,64,76,77,78,36
2,7,16,20,27,29,33,36,40,49,51,52,53,54,57,60,70,74,77,78,52
9,20,22,23,30,39,41,42,45,49,54,56,57,58,60,63,69,72,73,76,9
18,19,20,27,32,38,41,47,49,56,61,64,68,69,75,76,77,78,79,80,76
1,4,8,14,15,20,23,25,28,35,38,39,41,46,48,50,66,71,77,78,39
4,8,16,18,25,41,45,49,52,57,59,63,64,65,66,69,73,77,78,80,65
1,7,10,13,15,16,17,23,24,25,27,30,45,48,53,66,72,75,79,80,75
6,7,8,13,17,18,19,21,31,32,44,49,50,53,54,58,62,64,73,79,62
13,18,19,20,29,36,44,45,47,50,54,57,60,63,65,68,69,72,74,76,20
1,13,17,23,26,28,32,33,37,39,42,45,49,53,55,56,66,71,77,79,49
1,4,5,16,24,30,31,32,33,35,42,48,54,58,60,62,65,69,70,75,69
1,4,6,7,12,13,15,20,25,26,34,37,39,43,44,52,58,66,69,79,20
1,2,11,13,14,27,28,32,36,37,38,44,47,49,58,74,75,76,77,78,78
5,6,15,24,31,32,33,34,43,45,47,58,63,64,66,67,73,75,77,79,63
1,9,16,23,32,37,43,49,53,56,57,58,59,61,65,66,69,74,77,80,9
4,9,10,12,13,16,26,28,30,31,33,36,41,43,44,48,49,66,71,80,26
1,4,7,9,14,18,27,28,30,35,43,45,48,62,63,64,66,69,71,79,71
7,8,11,19,22,30,33,34,37,38,39,46,48,52,60,66,72,74,76,77,37
6,7,8,9,10,17,24,26,27,32,33,36,40,46,62,65,66,68,69,71,8
6,7,9,10,11,14,19,22,26,27,30,33,50,51,52,54,62,68,70,80,62
1,4,5,7,9,31,39,41,43,45,46,48,54,56,60,63,71,75,79,80,54
2,6,11,12,13,22,26,28,29,34,37,46,49,59,62,65,69,74,77,78,65
1,5,10,15,17,24,30,31,34,36,41,46,51,53,54,55,57,62,64,79,24
4,7,13,16,25,27,32,34,44,47,48,49,52,64,66,67,68,70,74,78,66
7,8,9,10,14,18,26,27,28,31,34,38,40,45,46,50,55,62,70,71,45
4,5,7,13,15,27,37,41,44,47,51,55,58,61,67,68,69,70,77,78,15
3,4,5,10,15,21,28,32,36,37,44,51,52,53,57,58,60,70,72,77,28
1,7,9,16,17,18,28,36,39,49,51,55,56,60,61,66,71,73,75,77,1
6,7,10,18,21,24,26,27,31,32,45,46,53,58,63,65,66,67,70,73,7
4,8,10,11,12,13,15,18,23,25,28,32,33,34,35,38,51,56,61,71,23
5,10,13,16,24,26,30,33,38,39,42,46,52,56,60,62,63,72,75,77,13
1,2,4,9,14,15,17,27,32,33,34,43,45,50,54,62,65,68,75,80,14
3,4,7,9,11,14,15,16,17,27,32,41,50,59,60,64,66,71,73,75,32
1,5,6,7,8,9,10,18,21,26,34,47,49,53,58,71,72,73,76,77,71
5,11,20,25,27,30,31,40,42,46,47,48,49,52,57,58,65,67,69,75,47
3,10,12,19,21,22,23,28,35,43,44,46,47,49,58,60,61,72,75,77,75
4,9,11,17,21,23,26,27,39,43,46,49,52,57,58,60,61,66,69,76,23
3,8,11,15,18,19,21,27,36,39,41,42,52,54,56,57,60,69,71,77,42
11,13,16,17,21,24,25,31,40,44,46,53,55,56,63,69,73,74,77,80,40
16,17,18,22,23,28,29,33,36,40,41,49,52,55,57,62,68,76,78,79,40
8,14,17,33,37,40,42,44,48,49,51,52,53,60,62,63,68,73,75,78,63
4,9,10,15,18,21,26,32,35,38,42,43,44,56,58,61,62,64,71,73,9
1,2,7,10,13,14,18,22,40,41,42,50,58,61,62,68,73,75,77,79,61
1,2,4,6,14,32,34,36,39,43,51,53,55,63,66,70,71,73,76,80,32
2,3,4,5,6,11,14,16,18,23,30,35,47,49,54,59,62,69,73,75,69
6,7,13,14,15,19,20,29,33,38,45,47,52,54,57,58,62,68,76,78,14
8,9,10,11,17,20,28,30,31,36,38,41,44,45,52,54,56,59,63,79,31
1,3,4,5,14,17,21,29,43,44,48,56,60,61,67,70,74,75,76,77,60
7,15,23,25,31,35,38,43,44,45,46,48,49,51,52,56,57,60,67,68,46
1,4,6,9,13,21,22,24,29,39,43,44,57,60,64,68,70,71,74,76,57
1,2,3,9,22,27,30,32,42,43,48,51,55,60,62,68,70,75,76,77,75
4,10,15,21,22,25,30,32,33,34,40,41,42,44,51,55,61,64,65,71,42
6,7,8,12,16,17,19,20,21,24,26,27,29,36,41,42,46,68,76,80,42
3,7,9,10,18,23,30,35,37,49,50,52,53,55,66,67,68,69,74,78,30
1,9,11,16,21,22,28,37,40,44,51,53,57,60,63,65,66,67,76,78,57
2,8,17,21,23,25,31,32,33,34,36,43,49,59,63,70,72,74,76,80,74
4,6,17,18,19,20,25,29,32,35,41,47,48,51,52,57,66,70,78,80,47
1,5,7,16,29,33,40,43,44,45,46,52,56,61,66,69,72,77,79,80,66
1,2,8,15,17,18,26,32,34,37,40,42,49,51,53,56,59,61,78,80,15
1,3,5,11,13,15,18,29,31,43,44,48,49,54,60,61,67,68,72,79,18
4,9,19,22,23,28,35,39,45,48,49,52,53,63,65,71,72,74,76,78,4
3,6,16,31,32,35,39,41,43,45,53,59,60,62,63,65,68,69,76,79,59
3,10,14,21,22,32,35,39,40,42,44,49,50,58,65,68,72,74,75,78,10
2,7,11,16,17,20,22,29,35,44,45,53,55,59,60,66,72,78,79,80,17
2,7,8,19,24,26,29,30,33,34,35,46,47,53,63,66,69,76,78,80,47
1,2,6,17,19,21,25,27,29,31,36,38,40,42,52,54,57,71,73,77,57
1,6,8,10,15,16,19,20,29,30,35,39,46,49,55,58,61,66,78,80,19
1,2,6,7,10,16,17,20,26,28,31,38,50,55,63,66,69,70,75,79,66
7,8,13,19,26,27,34,38,39,41,42,43,48,51,55,63,65,72,73,75,43
4,11,17,26,31,32,34,39,44,45,46,52,54,60,61,66,68,69,70,75,69
7,14,16,19,20,21,34,37,40,47,48,51,52,58,67,70,71,73,74,78,14
1,3,5,6,8,12,17,20,24,30,44,46,47,49,54,59,63,73,76,80,49
8,18,20,23,25,27,28,30,38,51,53,58,62,68,71,72,73,77,78,80,71
1,6,12,22,24,34,38,40,42,46,47,48,54,61,66,71,72,73,77,79,12
2,3,15,18,24,30,31,32,33,35,40,41,42,57,60,67,69,74,77,79,33
1,2,3,6,10,15,17,20,22,23,29,31,41,45,53,56,60,67,74,80,23
2,3,4,5,10,14,19,37,39,45,51,58,61,63,64,65,69,74,75,78,69
5,9,15,17,18,20,21,27,30,31,48,50,53,56,57,59,68,69,70,76,57
26,28,30,47,49,52,55,57,59,60,62,63,65,66,67,69,75,76,77,80,65
5,17,19,23,24,27,28,34,36,37,42,49,50,52,54,66,67,68,74,76,28
1,8,10,14,15,16,19,28,34,41,46,48,49,50,53,61,63,67,68,72,10
7,11,17,19,24,29,32,33,37,46,47,51,52,59,60,63,66,70,73,76,52
8,10,13,22,24,31,33,36,40,46,50,52,53,54,57,62,66,71,77,79,33
2,3,4,8,16,18,19,38,39,40,45,54,59,61,62,64,73,75,76,80,8
1,9,12,25,27,28,29,33,34,37,46,53,55,62,68,70,72,73,75,77,37
10,13,16,17,20,21,24,25,26,27,36,41,44,50,54,60,61,71,72,76,41
1,2,5,7,11,15,18,26,29,37,43,48,53,54,58,64,65,67,70,71,11
4,6,14,17,18,23,26,30,32,33,36,44,46,47,51,52,54,55,61,65,18
1,2,3,5,17,19,23,27,38,39,42,47,48,50,53,57,66,72,75,77,75
4,6,8,12,14,20,24,25,38,43,47,50,54,56,59,64,66,73,75,76,76
1,2,6,14,16,27,30,31,32,37,39,43,46,57,58,61,67,68,75,79,46
5,8,11,16,33,35,37,38,41,46,48,58,63,64,70,71,72,76,77,80,80
6,7,9,11,16,22,25,38,41,43,47,48,55,56,61,64,68,70,72,79,43
2,4,10,12,13,15,17,22,25,29,35,43,44,53,54,57,59,60,71,80,15
5,7,14,15,18,19,21,22,25,26,42,45,53,62,63,64,73,75,79,80,21
1,3,6,11,12,16,24,30,36,37,40,45,50,54,61,65,66,67,71,75,40
8,9,12,15,24,32,37,41,42,43,44,57,58,61,63,64,68,69,71,77,43
1,2,7,8,14,16,30,32,38,43,44,51,57,63,64,67,68,74,76,80,44
1,2,5,6,12,13,15,17,18,21,25,33,39,41,53,60,66,68,72,78,25
1,3,11,12,19,24,26,27,29,35,41,42,43,45,55,63,68,72,73,75,24
1,2,6,11,15,19,24,30,34,41,48,49,52,53,62,63,64,66,71,72,6
3,15,19,20,30,35,36,41,50,55,59,60,63,66,68,70,73,76,78,80,66
8,10,12,15,18,19,21,29,31,34,50,51,52,53,56,60,61,65,66,70,18
8,15,21,24,28,29,31,32,35,37,38,44,49,51,52,57,62,72,73,80,51
5,15,16,19,22,27,28,38,39,42,44,56,59,60,62,63,64,68,69,71,39
8,12,14,23,28,33,34,38,40,43,44,49,51,57,62,63,66,75,78,79,79
4,12,14,16,17,18,27,30,35,37,40,42,44,53,57,60,64,67,70,79,18
2,5,6,13,16,24,29,30,37,41,42,47,53,55,67,69,70,75,78,80,80
7,16,21,22,23,32,33,34,39,40,42,55,56,60,61,62,63,68,69,77,21
1,11,16,22,24,25,28,32,38,42,44,45,48,51,53,62,71,72,73,75,53
8,14,15,25,30,31,33,34,37,40,42,54,55,56,57,61,66,70,76,79,70
4,15,16,17,21,25,28,29,30,34,35,37,39,40,42,45,59,70,78,79,16
5,6,7,10,11,12,15,19,32,34,44,47,48,50,53,59,60,62,64,67,60
8,10,11,19,22,30,32,35,36,38,41,49,50,55,62,63,68,71,75,78,49
4,11,13,15,21,31,32,35,46,47,53,55,56,57,64,68,72,75,77,78,31
3,4,6,9,16,23,25,27,28,30,40,45,46,47,52,58,61,66,76,79,28
1,16,17,21,23,26,30,35,40,41,43,48,51,54,56,58,70,74,78,79,74
1,5,19,20,21,26,28,29,30,36,46,50,51,54,62,63,65,70,73,76,21
3,10,11,12,19,27,28,30,33,37,39,43,47,48,60,63,66,67,70,72,66
7,11,12,15,17,18,26,38,41,52,56,58,60,61,67,68,71,78,79,80,12
2,3,5,7,11,27,28,35,40,43,46,50,59,63,65,68,73,78,79,80,43
1,2,6,16,17,22,25,34,36,40,51,55,59,69,70,71,75,77,78,79,59
4,9,10,16,29,31,32,35,36,38,39,42,52,53,55,61,62,65,72,76,16
1,9,13,18,20,21,26,27,32,34,49,50,56,62,64,67,70,72,73,74,21
1,2,4,7,15,19,23,25,31,33,41,45,50,53,59,60,65,70,77,79,31
3,6,8,13,17,19,24,25,27,28,46,50,55,57,58,59,61,67,75,78,55
1,2,6,9,18,19,20,23,36,39,43,58,61,66,67,68,73,75,76,80,36
3,6,7,8,11,12,15,21,38,43,47,48,49,52,54,65,67,68,75,76,47
2,10,18,30,33,34,38,41,45,47,49,52,55,57,58,59,61,70,71,73,73
2,3,5,6,10,11,12,33,35,38,41,45,46,47,54,57,59,63,64,72,72
6,7,8,10,11,15,16,20,21,27,46,52,56,58,60,64,65,70,71,76,20
4,11,17,19,20,22,23,31,32,33,34,40,42,58,59,68,69,70,71,72,40
2,4,6,7,14,17,22,44,47,56,57,58,59,60,62,64,66,68,73,79,2
1,5,9,20,22,24,25,26,28,46,47,50,52,55,58,60,61,62,64,69,5
7,10,13,20,28,29,30,33,36,42,43,48,50,55,58,59,61,67,74,77,36
5,7,8,13,18,23,27,32,35,39,48,49,50,53,64,65,69,74,76,80,76
9,12,13,18,29,30,35,37,38,41,49,59,62,63,68,70,74,76,79,80,35
4,5,8,10,13,20,23,24,29,55,57,60,61,65,70,71,72,74,78,79,74
1,3,7,15,16,19,22,23,30,31,39,41,42,53,60,64,68,74,76,77,68
9,12,20,23,24,25,30,32,33,35,39,46,49,55,59,63,65,72,75,76,59
3,6,7,8,20,24,25,32,35,42,45,46,48,52,68,69,70,72,76,80,42
3,24,25,26,27,31,33,40,42,47,52,59,64,65,66,67,71,75,76,77,66
6,8,15,17,19,21,22,25,32,38,40,43,48,49,57,59,60,71,76,79,60
3,10,20,21,24,31,32,34,36,39,44,46,50,53,58,60,62,75,78,79,20
11,13,18,22,25,29,30,39,43,48,49,51,53,54,61,62,66,68,73,80,48
5,6,16,19,22,26,29,33,42,44,45,53,56,57,59,62,69,72,73,77,44
1,3,5,10,11,12,17,19,20,36,38,44,46,62,71,72,76,77,78,80,76
8,11,21,25,28,29,31,38,41,43,46,53,58,59,62,63,65,68,71,78,21
2,4,13,17,31,34,41,43,44,45,46,47,48,53,59,68,70,71,72,75,70
3,5,8,11,20,23,24,25,27,36,39,40,43,49,50,58,67,68,76,79,68
2,6,12,33,34,36,45,54,56,58,62,64,66,69,70,71,72,78,79,80,69
2,10,17,23,24,25,29,30,31,40,41,42,43,45,49,53,66,69,76,78,30
1,3,6,8,18,24,28,31,45,49,53,54,56,58,61,66,68,69,78,80,6
4,15,22,24,27,30,40,42,43,47,50,52,56,58,62,63,64,65,72,75,42
2,4,9,10,19,20,27,30,36,51,55,59,60,61,63,65,68,75,77,78,68
1,8,9,20,21,22,29,30,35,37,51,55,56,62,63,70,71,74,76,77,20
1,3,5,9,12,15,16,20,21,28,31,38,39,53,62,64,65,67,70,79,65
9,16,18,20,21,24,25,27,30,36,37,38,50,56,60,66,68,72,74,78,56
10,12,18,23,28,29,30,31,34,38,53,54,61,64,66,68,69,72,76,79,54
1,2,5,16,24,30,36,40,42,44,51,60,61,63,68,69,70,72,76,79,72
6,10,12,14,15,18,21,24,27,32,52,53,55,56,58,59,63,65,67,76,18
7,11,15,16,19,28,29,34,39,43,48,50,53,56,62,65,67,72,73,74,73
7,15,16,22,23,24,30,35,39,47,57,59,60,61,62,71,72,73,76,78,16
1,8,9,13,14,18,22,27,28,31,33,36,46,48,49,55,57,62,74,80,31
3,9,20,23,24,27,29,30,31,39,49,50,51,60,65,71,72,75,79,80,65
2,6,9,12,23,27,30,35,36,51,53,56,59,63,66,67,72,76,78,80,12
1,10,15,20,25,31,32,34,37,42,47,54,61,69,71,73,76,77,79,80,79
5,8,10,15,17,22,24,29,31,32,49,51,57,59,61,69,70,71,72,79,5
5,7,8,16,21,22,23,26,27,29,30,33,35,37,43,45,49,53,66,73,30
1,20,22,28,36,41,43,44,48,49,53,59,60,62,67,68,72,74,75,77,41
3,5,9,12,13,15,21,24,28,33,41,46,51,57,60,63,66,69,74,75,28
1,3,5,27,28,32,33,38,39,42,44,47,57,64,65,66,67,69,71,73,27
2,9,12,17,18,25,26,29,32,36,37,46,47,55,57,61,63,75,76,77,57
1,5,9,12,14,16,18,31,33,34,44,45,49,50,52,60,62,67,73,74,34
3,6,7,9,11,16,22,25,26,33,35,45,47,53,56,58,59,60,64,71,33
4,17,26,27,34,36,39,40,41,46,52,53,59,62,63,67,69,70,77,78,67
1,4,10,11,13,25,26,27,30,38,44,55,58,59,62,68,69,73,78,80,80
3,5,8,11,23,25,26,28,35,36,41,42,44,45,47,54,65,67,76,80,54
10,14,15,24,25,26,28,29,36,43,44,49,51,62,65,69,71,74,79,80,29
3,4,5,12,14,18,20,22,26,36,41,42,45,47,54,61,63,66,67,78,47
1,3,12,20,28,30,34,37,42,43,47,55,57,60,65,68,69,70,72,76,76
1,7,17,20,28,31,36,50,55,56,62,63,67,70,71,73,76,77,78,80,31
4,6,7,20,21,23,26,29,34,37,42,47,52,56,57,58,62,70,79,80,57
1,7,12,14,27,28,31,35,37,38,39,42,47,54,57,58,59,62,63,78,59
1,6,11,19,22,24,29,33,36,42,45,47,54,61,63,64,65,70,77,80,65
15,19,21,26,31,32,38,40,44,46,49,51,52,54,64,68,71,73,74,77,73
2,7,12,22,24,26,28,29,41,46,52,53,58,59,60,73,75,76,77,80,76
1,2,4,9,13,19,27,29,31,32,42,44,46,47,54,59,63,70,72,79,27
5,7,8,10,17,18,20,26,28,35,37,38,39,41,49,50,64,70,71,79,20
3,21,26,28,33,34,43,45,49,50,54,55,58,63,72,73,74,75,79,80,21
6,7,11,14,23,29,33,41,43,44,52,53,54,56,60,66,67,71,77,80,77
5,7,9,12,21,24,25,26,30,31,32,33,38,42,47,49,63,64,74,80,24
8,13,15,24,25,28,41,43,46,50,52,54,58,61,65,69,70,71,73,75,52
4,7,12,15,22,25,28,34,37,38,39,47,49,52,55,57,65,66,73,75,28
6,9,11,16,22,23,24,27,28,32,33,36,39,50,51,56,72,75,76,79,50
4,7,13,14,15,18,19,23,27,30,31,39,49,57,64,65,66,70,74,79,13
2,3,4,6,7,8,13,15,17,18,19,22,23,24,25,30,57,59,68,74,22
1,2,3,6,11,12,16,24,27,31,37,38,42,47,49,53,56,74,75,76,38
4,13,16,19,25,26,27,29,32,33,36,40,42,43,44,46,51,55,57,61,25
5,6,10,11,28,29,30,32,38,39,44,49,51,53,54,58,60,65,73,78,32
1,2,3,8,12,13,22,35,38,40,42,49,55,60,65,66,69,76,78,80,1
3,6,12,19,21,25,33,35,36,40,47,51,52,54,55,56,60,62,73,75,19
5,7,8,17,18,20,22,23,33,35,42,43,52,55,56,57,62,63,64,72,52
3,8,11,12,18,23,25,29,36,43,44,46,49,51,57,70,73,74,76,77,29
2,4,7,8,9,15,20,30,38,45,47,48,57,59,60,62,69,70,77,80,20
1,3,5,17,18,19,20,28,30,34,35,39,42,44,46,48,61,63,76,77,44
1,4,6,18,23,35,49,50,51,52,54,57,58,62,63,66,68,69,70,75,68
3,12,29,31,32,37,40,44,51,54,55,57,58,60,62,64,71,72,78,79,40
10,16,17,19,21,22,23,24,31,32,36,38,40,41,47,56,61,66,68,75,23
8,13,18,23,24,29,31,33,39,47,58,63,66,69,71,72,74,75,76,77,75
13,14,15,18,20,23,24,28,31,38,41,47,54,56,60,61,68,70,76,79,61
1,6,17,20,24,28,29,35,37,40,48,52,54,58,61,62,64,72,75,76,54
5,10,12,16,17,20,26,28,29,32,35,37,45,48,50,60,62,67,73,80,28
8,9,13,15,19,27,34,46,50,53,56,61,62,65,67,70,73,74,76,78,65
8,24,26,30,31,32,34,35,38,39,43,44,47,49,55,64,65,68,70,80,80
9,13,19,21,24,32,33,34,35,41,49,52,56,60,62,66,67,70,71,74,19
10,12,13,15,19,21,30,34,38,41,42,51,52,55,56,63,66,67,69,77,63
6,11,13,14,15,23,28,40,42,43,46,48,49,55,57,59,64,66,68,77,77
3,4,7,8,14,18,21,27,28,32,34,41,43,45,51,52,54,70,72,80,70
9,11,14,21,24,25,34,35,40,43,44,45,51,53,55,58,60,64,66,69,34
5,6,7,13,20,24,25,27,29,33,42,43,53,55,56,63,68,72,77,79,13
2,5,7,9,10,11,16,20,22,24,31,36,38,47,48,49,55,56,58,70,7
2,5,15,19,31,38,44,50,51,54,58,59,61,62,63,64,65,70,75,77,65
1,14,16,21,27,41,42,43,44,47,54,56,58,59,64,67,71,72,74,78,16
2,7,10,13,19,23,24,27,28,32,37,48,49,50,54,63,65,67,75,76,10
6,7,8,10,17,18,20,21,24,27,29,37,39,50,53,54,64,69,70,73,21
1,7,12,15,17,25,27,28,35,37,38,41,48,51,54,58,65,70,72,78,27
1,4,7,10,11,15,18,19,24,25,28,34,35,36,40,41,48,52,55,76,10
1,3,6,9,14,17,20,21,24,27,37,38,45,57,60,64,68,73,75,80,14
2,6,9,11,19,25,32,34,35,40,41,47,49,53,63,64,66,71,79,80,25
4,8,9,12,13,16,24,31,37,39,43,45,50,51,53,55,56,58,61,76,56
5,7,9,12,15,22,23,27,31,33,34,36,38,39,40,42,45,62,66,72,7
3,10,18,22,27,28,31,34,36,37,45,51,55,58,61,62,63,68,71,80,22
3,13,17,22,25,27,28,35,41,52,57,58,60,63,66,70,74,77,78,79,77
4,11,14,17,22,23,28,30,38,40,42,45,48,56,57,61,68,71,74,78,56
1,7,9,16,19,29,31,35,39,42,47,48,51,57,59,63,70,71,72,77,16
5,11,14,15,16,27,35,42,49,52,53,57,58,59,61,62,68,71,72,80,14
3,6,10,13,14,15,17,34,39,44,51,52,54,57,61,67,70,72,74,80,44
3,4,12,13,18,22,26,30,33,34,41,43,54,55,57,62,68,70,74,80,34
1,5,8,19,26,29,31,32,34,35,38,44,50,55,62,65,67,70,73,79,62
6,7,9,14,15,17,18,22,28,42,45,51,52,53,64,70,72,74,75,79,15
4,12,16,17,27,28,31,33,34,38,41,45,46,58,61,66,67,70,78,79,34
18,22,30,31,38,40,42,45,48,52,54,55,60,63,64,65,67,74,75,80,65
3,8,10,11,20,21,22,26,28,33,34,45,49,51,57,60,61,63,66,70,26
3,5,9,12,17,24,25,26,32,34,36,39,40,45,49,63,69,71,73,78,39
1,3,8,25,28,29,40,43,44,47,50,52,56,57,60,63,68,72,73,75,43
1,7,12,13,17,23,24,27,31,36,47,50,51,52,55,56,59,63,76,80,80
11,17,20,21,22,31,34,37,38,41,43,44,46,57,60,61,68,72,73,74,37
5,8,11,16,19,28,35,36,40,41,42,49,50,56,59,66,71,74,75,80,11
1,8,9,10,13,15,20,22,23,45,46,49,51,53,55,56,59,61,66,73,66
2,3,4,8,12,14,15,18,19,41,42,43,54,66,74,75,76,77,78,80,14
2,3,4,10,16,20,21,25,27,34,35,41,50,52,57,61,62,68,73,78,61
8,12,22,23,32,33,34,36,38,43,44,50,51,54,56,63,68,72,76,77,51
4,15,17,22,27,28,30,33,34,42,43,48,53,58,63,66,73,74,75,76,17
4,7,11,12,16,17,25,26,28,34,35,48,49,54,59,60,64,69,72,78,11
1,5,6,15,22,23,30,36,42,44,47,49,60,61,63,67,68,70,79,80,61
4,5,8,12,14,15,16,19,20,23,28,40,43,52,60,63,69,73,78,80,60
3,6,7,17,18,19,21,29,34,39,41,42,50,55,56,68,69,73,74,76,17
3,7,11,15,17,21,23,25,30,31,35,43,48,51,57,66,67,68,77,79,11
2,4,6,13,18,21,22,23,25,33,45,49,58,60,62,63,67,69,76,79,69
1,3,4,5,8,9,10,16,23,29,30,50,52,54,60,62,68,72,76,79,29
1,7,18,20,21,26,34,37,41,45,46,53,60,61,63,64,69,75,79,80,61
5,6,16,22,26,33,34,36,38,39,43,44,46,52,54,60,63,64,73,75,26
10,11,12,14,18,24,30,37,38,42,48,52,53,59,61,64,66,67,69,71,64
2,5,8,9,16,20,21,22,26,28,29,32,40,42,48,53,54,62,77,79,2
11,16,17,21,24,25,29,30,34,38,39,46,48,56,64,65,69,70,73,75,17
2,4,6,7,13,19,27,28,29,30,37,42,45,47,54,59,64,68,77,80,29
5,11,13,19,20,28,29,32,36,39,40,50,52,53,55,62,67,68,69,70,40
3,4,5,7,14,15,16,21,24,44,46,47,55,57,58,59,64,65,76,79,46
2,19,22,28,31,32,33,38,41,43,46,50,52,55,57,59,62,70,74,79,43
3,11,12,13,14,15,17,21,23,28,37,38,53,54,58,66,67,74,78,80,54
6,11,16,18,20,29,30,31,42,46,51,55,57,62,66,70,71,77,78,79,11
8,11,13,16,21,22,26,35,37,46,53,54,55,59,64,66,68,70,73,78,16
1,4,5,6,7,9,11,12,19,22,30,38,48,52,55,56,63,72,75,80,4
6,9,12,13,15,17,23,25,27,35,44,46,48,49,52,67,68,70,73,80,80
1,6,16,21,25,27,29,30,45,48,50,51,53,57,58,60,62,63,70,72,30
7,10,12,13,16,23,28,29,31,33,35,37,40,55,57,61,64,66,67,80,13
3,8,17,20,22,23,32,35,36,37,47,51,52,54,59,60,65,66,74,80,52
1,4,9,12,13,20,25,30,31,42,44,55,57,59,62,70,72,77,78,80,78
3,6,9,29,34,35,40,46,47,51,57,62,65,68,69,71,72,75,76,77,65
7,13,20,24,27,28,29,32,37,41,44,45,46,47,51,53,56,61,73,79,56
6,7,8,10,17,20,26,27,28,30,31,32,44,57,61,63,68,73,76,79,26
2,3,4,6,12,13,14,21,22,26,30,38,41,44,45,46,51,58,65,77,38
4,7,8,12,17,19,23,25,26,27,34,43,44,54,57,58,62,64,65,67,12
1,11,14,15,16,22,39,41,46,51,52,54,55,61,63,66,69,72,73,77,22
7,13,14,28,30,31,34,40,41,51,52,57,59,60,66,70,72,75,79,80,28
4,9,11,12,14,17,20,24,27,35,36,40,41,43,47,48,52,59,67,73,52
2,3,6,9,10,11,21,22,29,31,33,38,39,48,52,55,57,60,62,74,11
1,4,9,12,24,27,28,40,44,47,50,53,57,63,65,66,67,68,70,72,66
4,9,11,18,22,27,32,36,37,38,39,44,46,47,48,49,56,72,76,78,48
3,6,8,9,10,11,19,28,32,33,41,42,45,48,54,58,60,69,75,80,19
6,7,11,17,21,23,25,27,33,35,41,44,55,64,65,67,70,71,75,79,33
1,2,3,19,23,24,27,31,37,47,50,53,54,58,59,60,66,68,72,77,50
8,13,15,16,17,26,29,30,31,36,46,48,49,50,51,55,56,57,70,80,17
4,5,13,14,22,25,29,33,34,35,37,38,39,48,49,50,58,61,62,77,58
1,3,14,16,22,23,32,36,47,50,51,52,53,54,57,59,62,66,70,74,52
12,13,16,17,22,24,25,39,41,42,43,47,53,55,59,66,67,72,73,79,25
